hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,47,2016,December,50,7,0,4,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,1,Canceled,21-11-2016
City Hotel,0,6,2016,April,18,24,1,0,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,146,1,2,Check-Out,25-04-2016
City Hotel,1,72,2016,March,13,26,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,96,0,0,Canceled,9/2/2016
City Hotel,1,126,2016,September,37,8,0,3,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.8,0,0,Canceled,17-05-2016
City Hotel,0,0,2016,March,13,21,1,1,1,0,0,BB,PRT,Complementary,Corporate,1,0,20,F,A,1,No Deposit,NULL,45,0,Transient,0,0,2,Check-Out,23-03-2016
City Hotel,0,89,2016,December,51,17,2,1,1,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,2,Check-Out,20-12-2016
City Hotel,0,6,2016,December,53,28,0,4,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,119,0,3,Check-Out,1/1/2017
City Hotel,0,95,2016,May,19,6,1,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,80.75,0,0,Check-Out,9/5/2016
City Hotel,1,255,2016,November,46,7,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,Non Refund,NULL,51,0,Transient-Party,106,0,0,Canceled,29-08-2016
City Hotel,1,126,2016,December,53,30,0,2,2,0,0,BB,BGR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.88,0,1,Canceled,########
Resort Hotel,1,113,2016,August,33,13,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,241,0,0,Canceled,5/6/2016
City Hotel,0,5,2016,January,4,20,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,65.8,0,0,Check-Out,21-01-2016
City Hotel,0,99,2016,March,11,12,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,91.45,1,0,Check-Out,16-03-2016
City Hotel,0,234,2016,September,39,23,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,159.3,0,2,Check-Out,26-09-2016
City Hotel,0,22,2016,September,40,26,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,91.63,0,1,Check-Out,30-09-2016
City Hotel,0,16,2016,January,4,17,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,71.6,0,2,Check-Out,20-01-2016
City Hotel,1,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,5,NULL,69,Transient,62.8,0,0,Canceled,########
Resort Hotel,1,69,2016,March,13,24,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Transient,49.22,0,0,Canceled,15-01-2016
City Hotel,1,322,2016,May,21,19,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,NULL,120,Transient,80,0,0,Canceled,########
City Hotel,0,93,2016,August,33,13,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient,109.83,0,1,Check-Out,14-08-2016
Resort Hotel,0,160,2016,October,44,28,2,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,105.8,0,0,Check-Out,########
City Hotel,1,277,2016,November,46,7,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,100,0,0,Canceled,4/4/2016
City Hotel,1,56,2016,June,24,8,0,1,2,0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,NULL,0,Transient-Party,120,0,0,Canceled,2/6/2016
City Hotel,0,13,2016,October,43,17,1,2,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,20-10-2016
City Hotel,0,17,2016,March,12,17,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,174,NULL,0,Transient-Party,80,0,1,Check-Out,19-03-2016
City Hotel,0,328,2016,September,40,30,0,2,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,1,Check-Out,########
City Hotel,1,316,2016,May,22,26,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,30,NULL,0,Transient-Party,100,0,0,Canceled,23-05-2016
City Hotel,0,129,2016,May,19,6,0,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.5,0,1,Check-Out,8/5/2016
City Hotel,0,25,2016,November,45,1,0,4,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85,0,1,Check-Out,########
Resort Hotel,0,0,2016,January,5,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,58,0,2,Check-Out,29-01-2016
Resort Hotel,0,57,2016,April,15,5,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,314,NULL,0,Transient,43.47,0,0,Check-Out,########
Resort Hotel,0,89,2016,August,36,29,1,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,183.5,0,1,Check-Out,2/9/2016
City Hotel,1,68,2016,February,8,17,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37,NULL,0,Transient,75,0,0,Canceled,6/1/2016
City Hotel,0,65,2016,July,31,27,0,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,109.9,0,1,Check-Out,29-07-2016
City Hotel,0,215,2016,November,48,21,1,1,1,0,0,BB,HRV,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,233,0,Transient,75,0,0,Check-Out,23-11-2016
City Hotel,0,27,2016,August,36,30,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Group,93.5,0,0,Check-Out,31-08-2016
Resort Hotel,0,2,2016,February,7,12,0,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,95,0,0,Check-Out,14-02-2016
Resort Hotel,0,16,2016,October,42,9,2,0,1,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,454,NULL,0,Transient,48,0,0,Check-Out,########
Resort Hotel,0,62,2016,June,23,2,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,107,0,0,Check-Out,3/6/2016
City Hotel,1,283,2016,October,43,16,2,0,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,96,0,0,Canceled,9/2/2016
Resort Hotel,0,26,2016,February,7,9,1,5,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,I,5,No Deposit,NULL,364,0,Transient-Party,0,0,1,Check-Out,15-02-2016
City Hotel,0,4,2016,June,24,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,219,0,Transient,98,1,1,Check-Out,8/6/2016
City Hotel,0,2,2016,October,43,16,2,5,1,0,0,BB,BRA,Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Transient,137.14,0,2,Check-Out,23-10-2016
City Hotel,0,22,2016,August,32,1,1,0,1,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,138,1,1,Check-Out,2/8/2016
City Hotel,0,57,2016,March,10,4,0,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,80.3,0,0,Check-Out,6/3/2016
Resort Hotel,0,185,2016,August,36,29,2,5,2,0,0,HB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,11,NULL,0,Transient,103.31,0,1,Check-Out,5/9/2016
City Hotel,0,7,2016,December,52,19,1,3,1,0,0,BB,FRA,Corporate,Corporate,1,1,6,A,A,0,No Deposit,NULL,91,0,Transient,79,0,3,Check-Out,23-12-2016
City Hotel,0,142,2016,August,33,8,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,116.95,1,1,Check-Out,13-08-2016
City Hotel,0,80,2016,January,2,7,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,87.32,0,0,Check-Out,8/1/2016
Resort Hotel,0,228,2016,July,27,2,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,NULL,0,Transient,57.8,0,0,Check-Out,9/7/2016
Resort Hotel,1,201,2016,October,44,29,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Transient,42.29,0,0,Canceled,########
City Hotel,0,316,2016,May,22,26,0,3,2,0,0,BB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,110,0,0,Check-Out,29-05-2016
City Hotel,1,85,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,0,Transient,85,0,0,Canceled,########
City Hotel,1,135,2016,May,22,28,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,96,0,0,Canceled,9/2/2016
Resort Hotel,1,89,2016,April,17,17,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,58,0,2,Canceled,1/4/2016
City Hotel,1,16,2016,December,53,30,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,148,0,1,Canceled,14-12-2016
City Hotel,0,115,2016,April,15,8,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,34,Transient-Party,57.5,0,0,Check-Out,########
City Hotel,0,53,2016,September,36,1,2,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,121.35,0,1,Check-Out,7/9/2016
City Hotel,1,158,2016,May,22,24,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,31,Transient,130,0,0,Canceled,18-01-2016
Resort Hotel,0,6,2016,March,14,30,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,47,NULL,0,Transient,45,1,0,Check-Out,1/4/2016
Resort Hotel,0,0,2016,March,10,5,0,1,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,53,0,0,Check-Out,6/3/2016
City Hotel,1,49,2016,September,37,6,0,3,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.91,0,0,Canceled,4/8/2016
City Hotel,0,377,2016,October,42,14,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,16-10-2016
City Hotel,1,207,2016,August,32,5,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,105.3,0,1,Canceled,2/8/2016
Resort Hotel,0,39,2016,March,14,29,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,44.46,0,1,Check-Out,5/4/2016
City Hotel,0,91,2016,July,29,10,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109.8,0,1,Check-Out,14-07-2016
City Hotel,1,249,2016,October,41,2,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.85,0,0,Canceled,23-02-2016
City Hotel,0,154,2016,December,50,8,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,2,Check-Out,########
Resort Hotel,0,0,2016,February,9,23,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient,34,0,0,Check-Out,24-02-2016
Resort Hotel,1,183,2016,October,41,7,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient,52.27,0,0,Canceled,9/4/2016
City Hotel,0,141,2016,May,21,15,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,104.55,0,2,Check-Out,19-05-2016
City Hotel,0,32,2016,April,16,16,1,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,8,NULL,0,Transient,109.8,0,1,Check-Out,18-04-2016
Resort Hotel,0,6,2016,February,6,5,2,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,45,0,0,Check-Out,9/2/2016
City Hotel,0,18,2016,August,34,20,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,21-08-2016
Resort Hotel,0,67,2016,November,46,6,2,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,57.47,0,2,Check-Out,########
City Hotel,0,271,2016,September,39,21,0,3,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,0,Transient-Party,101.33,0,1,Check-Out,24-09-2016
Resort Hotel,0,10,2016,August,33,11,0,3,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient-Party,243.17,0,1,Check-Out,14-08-2016
City Hotel,0,0,2016,May,19,2,1,3,1,0,0,BB,SVN,Aviation,Corporate,0,0,0,A,A,0,No Deposit,NULL,153,0,Transient-Party,95,0,0,Check-Out,6/5/2016
City Hotel,1,165,2016,August,33,12,1,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,146.7,0,0,Canceled,3/4/2016
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,E,0,No Deposit,273,NULL,101,Transient-Party,67.99,0,0,Check-Out,16-10-2016
Resort Hotel,1,59,2016,February,10,28,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,86.57,0,1,Canceled,18-02-2016
City Hotel,0,316,2016,May,22,26,2,4,1,0,0,BB,AUT,Groups,TA/TO,0,0,0,A,A,3,No Deposit,30,NULL,0,Transient-Party,205,0,0,Check-Out,1/6/2016
Resort Hotel,1,42,2016,August,33,10,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,199,0,1,Canceled,21-07-2016
City Hotel,0,4,2016,February,7,7,2,0,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,87,0,0,Check-Out,9/2/2016
City Hotel,0,192,2016,June,26,24,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,34,NULL,0,Transient-Party,95,0,0,Check-Out,26-06-2016
City Hotel,0,74,2016,May,21,21,2,3,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.6,0,3,Check-Out,26-05-2016
City Hotel,1,274,2016,April,15,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
City Hotel,0,27,2016,September,40,25,1,0,1,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,104,0,1,Check-Out,26-09-2016
City Hotel,1,290,2016,December,49,1,1,3,2,0,0,BB,SVK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,73.95,0,0,Canceled,27-10-2016
City Hotel,0,33,2016,January,5,25,1,1,2,0,0,BB,BRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,38,NULL,15,Transient-Party,64,0,0,Check-Out,27-01-2016
Resort Hotel,1,40,2016,April,15,5,0,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,58,0,1,Canceled,29-02-2016
Resort Hotel,0,0,2016,May,19,5,0,1,1,0,0,BB,PRT,Direct,Corporate,0,0,1,A,A,0,No Deposit,NULL,NULL,0,Transient,70,0,0,Check-Out,6/5/2016
City Hotel,1,239,2016,June,25,15,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,80,Transient,112.2,0,0,Canceled,8/1/2016
City Hotel,0,41,2016,March,12,15,0,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,71.1,0,1,Check-Out,18-03-2016
Resort Hotel,1,143,2016,April,18,24,2,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,84,0,0,Canceled,5/1/2016
City Hotel,1,37,2016,October,42,13,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,NULL,0,Transient-Party,95,0,0,Canceled,6/9/2016
City Hotel,0,72,2016,February,7,12,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,60,0,1,Check-Out,14-02-2016
Resort Hotel,0,6,2016,July,31,27,1,4,2,0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,207,0,0,Check-Out,1/8/2016
City Hotel,0,301,2016,July,31,30,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,1/8/2016
City Hotel,1,105,2016,April,15,6,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,0,Transient,75,0,0,Canceled,18-01-2016
City Hotel,1,524,2016,December,51,15,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62.8,0,0,Canceled,21-10-2015
Resort Hotel,1,20,2016,July,29,16,2,3,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,194,0,0,Canceled,27-06-2016
Resort Hotel,0,1,2016,July,29,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,160.43,0,0,Check-Out,23-07-2016
City Hotel,0,16,2016,November,47,18,1,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,104.67,0,0,Check-Out,21-11-2016
Resort Hotel,0,90,2016,June,24,7,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,240,NULL,0,Transient,131,0,1,Check-Out,########
City Hotel,0,32,2016,May,20,8,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,126.9,0,1,Check-Out,########
City Hotel,0,7,2016,October,41,7,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,205,0,2,Check-Out,########
Resort Hotel,1,38,2016,December,50,8,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,43,0,0,Canceled,########
City Hotel,0,30,2016,August,32,2,0,3,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,134.1,0,1,Check-Out,5/8/2016
City Hotel,0,276,2016,September,39,22,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,178,Transient-Party,116.33,0,0,Check-Out,25-09-2016
City Hotel,0,7,2016,November,47,13,2,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,121,0,2,Check-Out,18-11-2016
Resort Hotel,0,2,2016,December,51,11,2,0,2,0,0,BB,PRT,Online TA,Corporate,1,0,2,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Check-Out,13-12-2016
Resort Hotel,0,22,2016,March,12,19,2,1,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Transient,26.1,0,0,Check-Out,22-03-2016
City Hotel,0,177,2016,July,28,9,1,1,2,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,96,0,0,Check-Out,########
Resort Hotel,1,59,2016,June,24,9,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,119,0,0,Canceled,########
City Hotel,0,172,2016,August,35,23,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,102.3,0,0,Check-Out,26-08-2016
Resort Hotel,0,0,2016,October,45,30,1,0,2,0,0,BB,CN,Direct,Direct,1,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,55,1,0,Check-Out,31-10-2016
City Hotel,1,40,2016,June,27,30,4,10,1,0,0,BB,AGO,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,147.99,0,0,No-Show,30-06-2016
Resort Hotel,1,194,2016,December,52,20,0,4,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,87,0,0,Canceled,########
City Hotel,0,30,2016,November,47,13,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,NULL,40,0,Transient,67,1,0,Check-Out,14-11-2016
City Hotel,0,122,2016,March,14,28,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,B,B,0,No Deposit,14,NULL,0,Transient,68.64,0,0,Check-Out,1/4/2016
City Hotel,0,85,2016,April,14,1,0,2,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,81.9,0,0,Check-Out,3/4/2016
City Hotel,0,137,2016,June,24,10,2,2,2,0,0,BB,CHE,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,135,0,1,Check-Out,14-06-2016
City Hotel,1,26,2016,October,41,2,2,1,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,147,0,0,Canceled,########
Resort Hotel,0,2,2016,March,12,16,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,NULL,0,Transient,37,0,0,Check-Out,18-03-2016
City Hotel,1,142,2016,December,51,17,2,4,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85,0,0,Canceled,16-08-2016
City Hotel,0,46,2016,March,13,21,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,25-03-2016
City Hotel,0,47,2016,August,34,20,2,4,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,129.99,0,1,Check-Out,26-08-2016
City Hotel,0,159,2016,April,15,9,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,########
Resort Hotel,1,46,2016,November,45,1,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,37.8,0,0,Canceled,########
City Hotel,0,121,2016,June,27,30,0,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,88.77,0,1,Check-Out,2/7/2016
City Hotel,0,41,2016,July,32,31,2,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient-Party,168.3,0,1,Check-Out,3/8/2016
Resort Hotel,0,72,2016,February,6,6,2,1,2,1,0,Undefined,PRT,Groups,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient-Party,91.67,0,1,Check-Out,9/2/2016
Resort Hotel,1,147,2016,April,18,29,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240,NULL,0,Transient,79.2,0,0,Canceled,########
City Hotel,1,6,2016,February,7,12,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,106,0,2,Canceled,9/2/2016
City Hotel,0,99,2016,February,8,19,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,B,0,No Deposit,NULL,67,0,Transient-Party,80,0,0,Check-Out,20-02-2016
City Hotel,1,240,2016,September,38,14,0,2,2,0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,95.4,0,0,Canceled,19-07-2016
City Hotel,0,0,2016,April,16,13,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,75.65,0,0,Check-Out,14-04-2016
City Hotel,0,346,2016,September,38,13,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,0,0,Check-Out,15-09-2016
Resort Hotel,1,14,2016,December,50,5,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,84,0,0,Canceled,########
City Hotel,1,16,2016,November,48,25,2,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,58.45,0,1,No-Show,25-11-2016
